代碼,類型,貨號,名稱,已發佈,是特色商品？,目錄的可見度,簡短內容說明,描述,折扣價開始日期,折扣價結束日期,稅金狀態,稅率類別,有庫存？,庫存,低庫存量,允許無庫存下單嗎？,單獨銷售?,"重量 (公斤)","長 (公分)","寬 (公分)","高 (公分)",允許客戶評論嗎？,購買備註,特價,原價,分類,標籤,運送類別,圖片,下載限制,下載點過期天數,上層,組合商品,追加銷售,交叉銷售,外部網址,按鈕文字,位置,"屬性 1 名稱","屬性 1 值","屬性 1 可見","屬性 1 全域","屬性 2 名稱","屬性 2 值","屬性 2 可見","屬性 2 全域","Meta: model","Meta: caryear-start","Meta: caryear-end","Meta: size","Meta: dpi","Meta: oem-no","Meta: gasket-no","Meta: drain-plug","Meta: product-id-old","Meta: has_been_duplicated"
224363,simple,,FO-2017 - Copy,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,PASSENGER CAR,,,http://localhost:9010/wp-content/uploads/old/en/product/9839_img_1.JPG,,,,,,,,,0,VEHICLE,EXPEDITION,1,1,MANUFACTURER,FORD,1,1,5.4L V8,2008,2008,2-9/16X17-5/8(65X447),13099,,,,9839,
224364,simple,,FO-2017A - Copy,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,PASSENGER CAR,,,http://localhost:9010/wp-content/uploads/old/en/product/9840_img_1.JPG,,,,,,,,,0,VEHICLE,EXPEDITION,1,1,MANUFACTURER,FORD,1,1,,2007,2008,2-9/16X17-5/8(65X447),"13045, 13046",,,,9840,
224365,simple,,FO-1018 - Copy,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,PASSENGER CAR,,,http://localhost:9010/wp-content/uploads/old/en/product/9841_img_1.jpg,,,,,,,,,0,VEHICLE,FOCUS,1,1,MANUFACTURER,FORD,1,1,2.0 4L,2008,2008,"1-1/4X17-3/16
(31.8X436.6)",13087,,,,9841,
224366,simple,,FO-2018 - Copy,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,PASSENGER CAR,,,http://localhost:9010/wp-content/uploads/old/en/product/9842_img_1.jpg,,,,,,,,,0,VEHICLE,FOCUS,1,1,MANUFACTURER,FORD,1,1,2.0 4L,2008,2008,"1-1/4X17-3/16
(31.8X436.6)",13087,,,,9842,
224367,simple,,FO-1019 - Copy,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,PASSENGER CAR,,,http://localhost:9010/wp-content/uploads/old/en/product/9843_img_1.jpg,,,,,,,,,0,VEHICLE,FOCUS,1,1,MANUFACTURER,FORD,1,1,1.6D,2011,2011,"1-11/16X14-7/8
(42.6X377.2)",,1720432,,,9843,
224368,simple,,FO-2019 - Copy,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,PASSENGER CAR,,,http://localhost:9010/wp-content/uploads/old/en/product/9844_img_1.jpg,,,,,,,,,0,VEHICLE,FOCUS,1,1,MANUFACTURER,FORD,1,1,1.6D,2011,2011,"1-11/16X14-7/8
(42.6X377.2)",,1720432,,,9844,
224369,simple,,MA-201A - Copy,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,PASSENGER CAR,,,http://localhost:9010/wp-content/uploads/old/en/product/9854_img_1.jpg,,,,,,,,,0,VEHICLE,PROBE,1,1,MANUFACTURER,FORD,1,1,,1992,1997,"1-15/16X13-5/8
(49.5X346.5)",1325,"F32Z8005C, F32Z8005D, F32HCJ, F23Z8005A, F42Z8005A, F42Z8005A, F42ZA, KL1615200E, KL16800515200E, KL168005E, KL16E, KL168005L KL49152000, KL4945200B, KL49B",JA-302,FO-3002,9854,
224370,simple,,MA-102 - Copy,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,PASSENGER CAR,,,http://localhost:9010/wp-content/uploads/old/en/product/9855_img_1.jpg,,,,,,,,,0,VEHICLE,PROBE,1,1,MANUFACTURER,FORD,1,1,,1992,1997,"1-15/16X13-5/8
(49.5X346.5)",1324,"F32Z8005A, F32Z8005B, F32ZB, 920W8005AD, F3278005B, F32HAF, F32ZA, F5168005C, FS1215200D, FS16C, FS16E, FS1615200C, FS1615200E, FS16800515200C, FS168005C, F32H8005AE, F32H8005AF, F32H8005BE",JA-302,FO-3002,9855,
224371,simple,,"MA-202, MA-202Y - Copy",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,PASSENGER CAR,,,http://localhost:9010/wp-content/uploads/old/en/product/9856_img_1.jpg,,,,,,,,,0,VEHICLE,PROBE,1,1,MANUFACTURER,FORD,1,1,,1992,1997,"1-15/16X13-5/8
(49.5X346.5)",1324,"F32Z8005A, F32Z8005B, F32ZB, 920W8005AD, F3278005B, F32HAF, F32ZA, F5168005C, FS1215200D, FS16C, FS16E, FS1615200C, FS1615200E, FS16800515200C, FS168005C, F32H8005AE, F32H8005AF, F32H8005BE",JA-302,QP-3001,9856,
224372,simple,,SZ-120 - Copy,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,PASSENGER CAR,,,http://localhost:9010/wp-content/uploads/old/en/product/9871_img_1.jpg,,,,,,,,,0,VEHICLE,METRO,1,1,MANUFACTURER,GEO,1,1,1.0 L3,1995,2001,"1-7/8X14-9/16
","1732, 1733",,TO-378F,,9871,
224373,simple,,"SZ-220,SZ-220Y - Copy",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,PASSENGER CAR,,,http://localhost:9010/wp-content/uploads/old/en/product/9872_img_1.jpg,,,,,,,,,0,VEHICLE,METRO,1,1,MANUFACTURER,GEO,1,1,1.0 L3,1995,2001,"1-7/8X14-9/16
","1732, 1733",,TO-378F,QP-3004,9872,
224374,simple,,GM-121 - Copy,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,PASSENGER CAR,,,http://localhost:9010/wp-content/uploads/old/en/product/9901_img_1.jpg,,,,,,,,,0,VEHICLE,S/T SERIES PICKUPS,1,1,MANUFACTURER,GENERAL MOTORS,1,1,,1988,1993,"2-5/16X16-7/16
(58X417)","158, 764, 766, 767, 726, 727, 921, 954, 1202, 1204, 1207, 1340 ,434, 1369, 1370, 1377, 1472, 1473, 1477, 1480, 1683, 1684, 1690, 1692, 1542, 1528, 1534, 2104, 2105, 1770, 1784, 1787, 1789, 1805, 1367, 1372,735, 1367, 1468, 1481",,GM-302,QP-3019,9901,
224375,simple,,"GM-130, GM-130Y - Copy",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,PASSENGER CAR,,,http://localhost:9010/wp-content/uploads/old/en/product/9906_img_1.jpg,,,,,,,,,0,VEHICLE,GENERAL MOTORS,1,1,MANUFACTURER,GENERAL MOTORS,1,1,,,,"2-5/16X16-7/16
(58X417)",,,GM-302,,9906,
224376,simple,,"GM-136, GM-136Y - Copy",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,PASSENGER CAR,,,http://localhost:9010/wp-content/uploads/old/en/product/9907_img_1.jpg,,,,,,,,,0,VEHICLE,GENERAL MOTORS,1,1,MANUFACTURER,GENERAL MOTORS,1,1,,,,"2-5/16X15-5/8
(58X472.5)",,,GM-301,,9907,
224377,simple,,"GM-205, GM-201 - Copy",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,PASSENGER CAR,,,http://localhost:9010/wp-content/uploads/old/en/product/9929_img_1.jpg,,,,,,,,,0,VEHICLE,GENERAL MOTORS,1,1,MANUFACTURER,GENERAL MOTORS,1,1,,,,"2-5/16X 18-5/8
(58X472.5)","951, 956",,GM-301,QP-3019,9929,
224378,simple,,"GM-229, GM-246 - Copy",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,PASSENGER CAR,,,http://localhost:9010/wp-content/uploads/old/en/product/9963_img_1.jpg,,,,,,,,,0,VEHICLE,GENERAL MOTORS,1,1,MANUFACTURER,GENERAL MOTORS,1,1,,,,"2-5/16X16-7/16
(58X417)",221,,GM-302,,9963,
224379,simple,,"GM-231, GM-231Y - Copy",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,PASSENGER CAR,,,http://localhost:9010/wp-content/uploads/old/en/product/9971_img_1.jpg,,,,,,,,,0,VEHICLE,GENERAL MOTORS,1,1,MANUFACTURER,GENERAL MOTORS,1,1,,,,"2-5/16X 18-5/8
(58X472.5)","1372, 1515, 2042, 2044",52461093,GM-301,,9971,
224380,simple,,"GM-266, GM-266Y - Copy",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,PASSENGER CAR,,,http://localhost:9010/wp-content/uploads/old/en/product/9981_img_1.jpg,,,,,,,,,0,VEHICLE,GENERAL MOTORS,1,1,MANUFACTURER,GENERAL MOTORS,1,1,,,,"2-5/16X 18-5/8
(58X472.5)",,52467761,GM-301,,9981,
224381,simple,,GM-180 - Copy,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,PASSENGER CAR,,,http://localhost:9010/wp-content/uploads/old/en/product/10048_img_1.jpg,,,,,,,,,0,VEHICLE,SATURN,1,1,MANUFACTURER,GENERAL MOTORS,1,1,,1991,1993,"2-5/16X15-3/8
(58X390.5)","1398, 1422","21030615, 52455405, 52456258",GM-383F,QP-3019,10048,
224382,simple,,"GM-280, GM-280Y - Copy",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,PASSENGER CAR,,,http://localhost:9010/wp-content/uploads/old/en/product/10049_img_1.jpg,,,,,,,,,0,VEHICLE,SATURN,1,1,MANUFACTURER,GENERAL MOTORS,1,1,,1991,1993,"2-5/16X15-3/8
(58X390.5)","1398, 1422","21030615, 52455405, 52456258",GM-383F,,10049,
224383,simple,,GM-286 - Copy,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,PASSENGER CAR,,,http://localhost:9010/wp-content/uploads/old/en/product/10050_img_1.jpg,,,,,,,,,0,VEHICLE,GENERAL MOTORS,1,1,MANUFACTURER,GENERAL MOTORS,1,1,,,,"2-5/16X16-7/16
(58X417)",,3094766,GM-302,,10050,
224384,simple,,"GM-289, GM-289Y - Copy",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,PASSENGER CAR,,,http://localhost:9010/wp-content/uploads/old/en/product/10071_img_1.jpg,,,,,,,,,0,VEHICLE,MEDIUM STEEL CONVENTIONAL,1,1,MANUFACTURER,GENERAL MOTORS,1,1,,1991,1996,"3-1/16X26-13/16
(77X681)","1236, 1812",,GM-306,,10071,
224385,simple,,GM-292 - Copy,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,PASSENGER CAR,,,http://localhost:9010/wp-content/uploads/old/en/product/10082_img_1.jpg,,,,,,,,,0,VEHICLE,GENERAL MOTORS,1,1,MANUFACTURER,GENERAL MOTORS,1,1,,,,"3-1/16X26-4/5
(77X680)","1232, 1231 ,1233, 1236",,,,10082,
224386,simple,,"GM-196, GM-196Y - Copy",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,PASSENGER CAR,,,http://localhost:9010/wp-content/uploads/old/en/product/10084_img_1.jpg,,,,,,,,,0,VEHICLE,CK TRUCK,1,1,MANUFACTURER,GENERAL MOTORS,1,1,,1999,,"3-1/16X18-3/8
(77X466)",2370,,GM-305,QP-3029,10084,
224387,simple,,"GM-296, GM-296Y - Copy",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,PASSENGER CAR,,,http://localhost:9010/wp-content/uploads/old/en/product/10085_img_1.jpg,,,,,,,,,0,VEHICLE,CK TRUCK,1,1,MANUFACTURER,GENERAL MOTORS,1,1,,1999,,"3-1/16X18-3/8
(77X466)",2370,,GM-305,,10085,
224388,simple,,"GM-197, GM-197Y - Copy",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,PASSENGER CAR,,,http://localhost:9010/wp-content/uploads/old/en/product/10086_img_1.jpg,,,,,,,,,0,VEHICLE,CK TRUCK,1,1,MANUFACTURER,GENERAL MOTORS,1,1,,1999,,"3-1/16X18-3/8
(77X466)",2370,"52486596, 52486597, 52486598, 52487603, 52487604, 15143107, 15193107, 15193114",GM-305,QP-3029,10086,
224389,simple,,"GM-298, GM-298Y - Copy",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,PASSENGER CAR,,,http://localhost:9010/wp-content/uploads/old/en/product/10089_img_1.jpg,,,,,,,,,0,VEHICLE,CK TRUCK,1,1,MANUFACTURER,GENERAL MOTORS,1,1,,1999,,2-5/16X18-5/8(58X472.5),"2334, 2366","15193110, 15193111, 15193112, 52484047, 52486600",GM-301,,10089,
224390,simple,,"GM-1001A, GM-1001AY - Copy",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,PASSENGER CAR,,,http://localhost:9010/wp-content/uploads/old/en/product/10090_img_1.jpg,,,,,,,,,0,VEHICLE,GENERAL MOTORS,1,1,MANUFACTURER,GENERAL MOTORS,1,1,,,,"2-5/16X16-7/16
(58X417)",2369,,GM-302,,10090,
224391,simple,,"GM-1001B, GM-1001BY - Copy",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,PASSENGER CAR,,,http://localhost:9010/wp-content/uploads/old/en/product/10091_img_1.jpg,,,,,,,,,0,VEHICLE,GENERAL MOTORS,1,1,MANUFACTURER,GENERAL MOTORS,1,1,,,,"2-5/16X16-7/16
(58X417)",,,GM-302,,10091,
224392,simple,,"GM-2008, GM-2008Y - Copy",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,PASSENGER CAR,,,http://localhost:9010/wp-content/uploads/old/en/product/10098_img_1.jpg,,,,,,,,,0,VEHICLE,GENERAL MOTORS,1,1,MANUFACTURER,GENERAL MOTORS,1,1,,,,"2-5/16X18-5/8
(58X472.5)","764, 766, 1202, 1480",,GM-301,,10098,
224393,simple,,"GM-2025, GM-2025Y - Copy",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,PASSENGER CAR,,,http://localhost:9010/wp-content/uploads/old/en/product/10113_img_1.jpg,,,,,,,,,0,VEHICLE,FITS,1,1,MANUFACTURER,GENERAL MOTORS,1,1,,2001,,3X20-1/2(76.7X520.3),2537,,,QP-3029,10113,
224394,simple,,"GM-2025A, GM-2025AY - Copy",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,PASSENGER CAR,,,http://localhost:9010/wp-content/uploads/old/en/product/10114_img_1.jpg,,,,,,,,,0,VEHICLE,FITS,1,1,MANUFACTURER,GENERAL MOTORS,1,1,,2001,,"3X20-1/2
(76.7X520.3)",,,,QP-3029,10114,
224395,simple,,GM-1026 - Copy,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,PASSENGER CAR,,,http://localhost:9010/wp-content/uploads/old/en/product/10115_img_1.jpg,,,,,,,,,0,VEHICLE,FITS,1,1,MANUFACTURER,GENERAL MOTORS,1,1,,2003,2005,"1-7/8X26-11/16
(48X678.2)",2731,88987622,JA-311,,10115,
224396,simple,,"GM-2026, GM-2026Y - Copy",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,PASSENGER CAR,,,http://localhost:9010/wp-content/uploads/old/en/product/10116_img_1.jpg,,,,,,,,,0,VEHICLE,FITS,1,1,MANUFACTURER,GENERAL MOTORS,1,1,,2003,2005,"1-7/8X26-11/16
(48X678.2)",2731,88987622,GM-3026F,,10116,
224397,simple,,"GM-1036, GM-1036Y - Copy",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,PASSENGER CAR,,,http://localhost:9010/wp-content/uploads/old/en/product/10118_img_1.jpg,,,,,,,,,0,VEHICLE,P SERIES,1,1,MANUFACTURER,GENERAL MOTORS,1,1,7.4L V8,1994,1997,"3-1/16X20-1/2
(77X520.7)","1544, 1545",,GM-304,,10118,
224398,simple,,HT-101 - Copy,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,PASSENGER CAR,,,http://localhost:9010/wp-content/uploads/old/en/product/10134_img_1.jpg,,,,,,,,,0,VEHICLE,HEATERS,1,1,MANUFACTURER,HEATERS,1,1,,,,"1-7/8X5-7/16
(47.137.5)",,,LT-301F,,10134,
224399,simple,,HT-201 - Copy,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,PASSENGER CAR,,,http://localhost:9010/wp-content/uploads/old/en/product/10135_img_1.jpg,,,,,,,,,0,VEHICLE,HEATERS,1,1,MANUFACTURER,HEATERS,1,1,,,,"1-7/8X5-7/16
(47.137.5)",,,LT-301F,,10135,
224400,simple,,HT-102 - Copy,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,PASSENGER CAR,,,http://localhost:9010/wp-content/uploads/old/en/product/10136_img_1.jpg,,,,,,,,,0,VEHICLE,HEATERS,1,1,MANUFACTURER,HEATERS,1,1,,,,"1-7/8X6-1/8
(47.4X156)",,,LT-302F,,10136,
224401,simple,,HT-202 - Copy,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,PASSENGER CAR,,,http://localhost:9010/wp-content/uploads/old/en/product/10137_img_1.jpg,,,,,,,,,0,VEHICLE,HEATERS,1,1,MANUFACTURER,HEATERS,1,1,,,,"1-7/8X6-1/8
(47.4X156)",,,LT-302F,,10137,
224402,simple,,"LD-101, LD-101Y - Copy",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,PASSENGER CAR,,,http://localhost:9010/wp-content/uploads/old/en/product/10140_img_1.jpg,,,,,,,,,0,VEHICLE,VP COMMODORE,1,1,MANUFACTURER,HOLDEN,1,1,,1992,1992,"2-1/16X17-5/16
(51.6X439.7)",,,LD-301F,,10140,
224403,simple,,"LD-201, LD-203 - Copy",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,PASSENGER CAR,,,http://localhost:9010/wp-content/uploads/old/en/product/10141_img_1.jpg,,,,,,,,,0,VEHICLE,VP COMMODORE,1,1,MANUFACTURER,HOLDEN,1,1,,1992,1992,"2-1/16X17-5/16
(51.6X439.7)",,,LD-301F,,10141,
224404,simple,,"LD-102, LD-102Y - Copy",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,PASSENGER CAR,,,http://localhost:9010/wp-content/uploads/old/en/product/10142_img_1.jpg,,,,,,,,,0,VEHICLE,VP COMMODORE,1,1,MANUFACTURER,HOLDEN,1,1,V6,1997,1997,"2-5/16X17-3/4
(58.9X450.5)",,,VO-304,QP-3001,10142,
224405,simple,,"LD-102A, LD-102AY - Copy",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,PASSENGER CAR,,,http://localhost:9010/wp-content/uploads/old/en/product/10144_img_1.jpg,,,,,,,,,0,VEHICLE,HOLDEN,1,1,MANUFACTURER,HOLDEN,1,1,,,,"2-5/16X17-3/4
(58.9X450.5)",,,VO-304,,10144,
224406,simple,,"LD-202, LD-202Y - Copy",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,PASSENGER CAR,,,http://localhost:9010/wp-content/uploads/old/en/product/10145_img_1.jpg,,,,,,,,,0,VEHICLE,VP COMMODORE,1,1,MANUFACTURER,HOLDEN,1,1,V6,1997,1997,"2-5/16X17-3/4
(58.9X450.5)",,,VO-304,,10145,
224407,simple,,"LD-103, LD-103Y - Copy",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,PASSENGER CAR,,,http://localhost:9010/wp-content/uploads/old/en/product/10146_img_1.jpg,,,,,,,,,0,VEHICLE,VP COMMODORE,1,1,MANUFACTURER,HOLDEN,1,1,,1988,1992,"2-1/16X17-5/16
(51.6X439.7)",,,LD-301F,,10146,
224408,simple,,"LD-203, LD-201 - Copy",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,PASSENGER CAR,,,http://localhost:9010/wp-content/uploads/old/en/product/10147_img_1.jpg,,,,,,,,,0,VEHICLE,VP COMMODORE,1,1,MANUFACTURER,HOLDEN,1,1,,1988,1992,"2-1/16X17-5/16
(51.6X439.7)",,,LD-301F,,10147,
224409,simple,,HO-109A - Copy,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,PASSENGER CAR,,,http://localhost:9010/wp-content/uploads/old/en/product/10153_img_1.jpg,,,,,,,,,0,VEHICLE,CIVIC DEL SOL,1,1,MANUFACTURER,HONDA,1,1,,1992,1997,"1-7/8X14-9/16
(47.5X370.5)",1570,"19010P30G01, 19010P30G02, 19010P30G03, 19010P30505, 19010P03505, 19010P01004",HO-309,,10153,
224410,simple,,HO-109SA - Copy,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,PASSENGER CAR,,,http://localhost:9010/wp-content/uploads/old/en/product/10157_img_1.jpg,,,,,,,,,0,VEHICLE,HONDA,1,1,MANUFACTURER,HONDA,1,1,,,,"1-5/16X14-9/16
(33X370.5)",,,HO-309S,,10157,
224411,simple,,"HO-209A, HO-209AY - Copy",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,PASSENGER CAR,,,http://localhost:9010/wp-content/uploads/old/en/product/10160_img_1.jpg,,,,,,,,,0,VEHICLE,CIVIC DEL SOL,1,1,MANUFACTURER,HONDA,1,1,,1992,1997,"1-7/8X14-9/16
(47.5X370.5)","1403, 1419, 1570","19010P30G02, 19010P30G02, 19010P30G03, 19010P03505, 19010P01004",HO-309,QP-3004,10160,
224412,simple,,HO-111 - Copy,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,PASSENGER CAR,,,http://localhost:9010/wp-content/uploads/old/en/product/10167_img_1.jpg,,,,,,,,,0,VEHICLE,ACCORD,1,1,MANUFACTURER,HONDA,1,1,,1986,1989,"1-15/16X23-1/8
(50X587.5)",928,"19010PHM901, 19010PH4A11, 19010PH4A12, 19010PH1622, 19010PH1636, 19010PH1671, 19010PH4305, 19010PH4671",JA-301,,10167,
224413,simple,,HO-111S - Copy,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,PASSENGER CAR,,,http://localhost:9010/wp-content/uploads/old/en/product/10168_img_1.jpg,,,,,,,,,0,VEHICLE,ACCORD,1,1,MANUFACTURER,HONDA,1,1,,1986,1989,"1-9/16X27-1/16
(40X687.5)",984,"19010PH1621, 19010PH1622, 19010PH1635, 19101PH2003, 19010PH4A01, 19010PK1305",JA-301S,,10168,
224414,simple,,"HO-211,HO-211Y - Copy",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,PASSENGER CAR,,,http://localhost:9010/wp-content/uploads/old/en/product/10169_img_1.jpg,,,,,,,,,0,VEHICLE,ACCORD,1,1,MANUFACTURER,HONDA,1,1,,1986,1989,"1-15/16X23-1/8
(50X587.5)","928, 984","19010PH1621, 19010PH1622, 19010PH1636, 19010PH1671, 19010PH4305, 19010PH4671, 19010PH2003, 19010PH4A01, 19010PH4A11, 19010PH4A12, 19010PK1305",JA-301,"QP-3004,QP-3005",10169,
224415,simple,,HO-112 - Copy,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,PASSENGER CAR,,,http://localhost:9010/wp-content/uploads/old/en/product/10171_img_1.jpg,,,,,,,,,0,VEHICLE,PRELUDE,1,1,MANUFACTURER,HONDA,1,1,,1988,1991,"1-15/16X23-1/8
(50X587.5)","885, 985","19010PK1003, 19010PK1004, 19010PK1013, 19010PK1014, 19010PK1305, 19010PHM901, 19010PK2623, 19010PK2752, 19010PK1004, 19010PK1023, 19010PK1024, 19010PK1662, 19010PK1673, 19010PK1674, 19010PK1675, 19010PK1676, 19010PK1677, 19010PK1678, 19010PK1679, 19010PK1A51, 19010PK1A52, 19010PK2622, 19010PK2623, 19010PK2324,19010PK2661, 19010PK2662, 19010PK2663",JA-301,,10171,
224416,simple,,HO-112S - Copy,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,PASSENGER CAR,,,http://localhost:9010/wp-content/uploads/old/en/product/10172_img_1.jpg,,,,,,,,,0,VEHICLE,PRELUDE,1,1,MANUFACTURER,HONDA,1,1,,1988,1991,"1-9/16X27-1/16
(40X687.5)",238,"19010PK1023, 19010PK1024, 19010PK1013, 19010PK1014, 19010PK1662, 19010PM4004",JA-301S,,10172,
224417,simple,,"HO-212, HO-212Y - Copy",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,PASSENGER CAR,,,http://localhost:9010/wp-content/uploads/old/en/product/10173_img_1.jpg,,,,,,,,,0,VEHICLE,PRELUDE,1,1,MANUFACTURER,HONDA,1,1,,1988,1991,"1-15/16X27-1/16
(50X687.5)","885, 985, 238","19010PK1003, 19010PK1004, 19010PK1013, 19010PK1014, 19010PK1023, 19010PK1024, 19010PK1305, 19010PK2752, 19010PK1004, 19010PK1662, 19010PK1673, 19010PK1674, 19010PK1675, 19010PK1677, 19010PK1678, 19010PK1679, 19010PK1A51, 19010PK1A52, 19010PK2622, 19010PK2623, 19010PK2624, 19010PK2661, 19010PK2662, 19010PK2663, 19010PK1013, 19010PK1014, 19010PK1662, 19010PK4004",JA-301,QP-3004,10173,
224418,simple,,HO-114 - Copy,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,PASSENGER CAR,,,http://localhost:9010/wp-content/uploads/old/en/product/10181_img_1.jpg,,,,,,,,,0,VEHICLE,INTEGRA,1,1,MANUFACTURER,HONDA,1,1,,1990,1993,"1-15/16X27
(50X686.5)",292,"19010PR4A52, 19010PR4A53, 19010PR3014, 19010PR3024, 19010PR3A54",JA-301,,10181,
224419,simple,,HO-114S - Copy,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,PASSENGER CAR,,,http://localhost:9010/wp-content/uploads/old/en/product/10182_img_1.jpg,,,,,,,,,0,VEHICLE,INTEGRA,1,1,MANUFACTURER,HONDA,1,1,,1990,1993,"1-9/16X27
(40X686.5)",3,"19010PR3004, 19010PR3024, 19010P39901",JA-301S,,10182,
224420,simple,,"HO-214, HO-214Y - Copy",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,PASSENGER CAR,,,http://localhost:9010/wp-content/uploads/old/en/product/10183_img_1.jpg,,,,,,,,,0,VEHICLE,INTEGRA,1,1,MANUFACTURER,HONDA,1,1,,1990,1993,"1-15/16X27
(50X686.5)","3, 292","19010PR3004, 19010PR3014, 19010PR3024, 19010PR4A52, 19010PR4A53, 19010PR3024, 19010PR3A54, 19010P39901",JA-301,QP-3004,10183,
224421,simple,,HO-115S - Copy,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,PASSENGER CAR,,,http://localhost:9010/wp-content/uploads/old/en/product/10186_img_1.jpg,,,,,,,,,0,VEHICLE,ACCORD,1,1,MANUFACTURER,HONDA,1,1,,1990,1993,"1-9/16X27-1/16
(40X686.9)","19, 1940","19010PT0003, 19010PT0004, 19010PT0001, 19010P45G01, 19010PR3023, 19010PT0013",JA-301S,,10186,
224422,simple,,HO-115A - Copy,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,PASSENGER CAR,,,http://localhost:9010/wp-content/uploads/old/en/product/10187_img_1.jpg,,,,,,,,,0,VEHICLE,HONDA,1,1,MANUFACTURER,HONDA,1,1,,,,"1-15/16X27-1/16
(50X686.9)",,,JA-301,,10187,
224423,simple,,"HO-215A, HO-215AY - Copy",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,PASSENGER CAR,,,http://localhost:9010/wp-content/uploads/old/en/product/10190_img_1.jpg,,,,,,,,,0,VEHICLE,HONDA,1,1,MANUFACTURER,HONDA,1,1,,,,"1-15/16X27-1/16
(50X686.9)",,,JA-301,QP-3004,10190,
224424,simple,,HO-116 - Copy,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,PASSENGER CAR,,,http://localhost:9010/wp-content/uploads/old/en/product/10191_img_1.jpg,,,,,,,,,0,VEHICLE,INTEGRA,1,1,MANUFACTURER,HONDA,1,1,,1990,1993,"1-15/16X27-1/16
(50X687.5)",1110,"19010PR4A51, 19010PR4A54",JA-301,,10191,
